,Datetime,Latitude,Longitude,Altitude,Alt Unit
384,2024-09-09 19:21:56-07:00,48.775244,-122.457039,55.0,M
385,2024-09-09 19:21:56-07:00,48.775244,-122.457039,55.0,M
386,2024-09-09 19:21:56-07:00,48.775244,-122.457039,55.0,M
387,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
388,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
389,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
390,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
391,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
392,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
393,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
394,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
395,2024-09-09 19:21:57-07:00,48.7752415,-122.4570368333,54.6,M
396,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
397,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
398,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
399,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
400,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
401,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
402,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
403,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
404,2024-09-09 19:21:58-07:00,48.7752396667,-122.4570368333,54.7,M
405,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
406,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
407,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
408,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
409,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
410,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
411,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
412,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
413,2024-09-09 19:21:59-07:00,48.7752371667,-122.4570348333,54.3,M
414,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
415,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
416,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
417,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
418,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
419,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
420,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
421,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
422,2024-09-09 19:22:00-07:00,48.7752368333,-122.4570325,54.4,M
423,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
424,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
425,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
426,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
427,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
428,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
429,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
430,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
431,2024-09-09 19:22:01-07:00,48.7752371667,-122.4570315,54.2,M
432,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
433,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
434,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
435,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
436,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
437,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
438,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
439,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
440,2024-09-09 19:22:02-07:00,48.7752345,-122.4570278333,53.8,M
441,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
442,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
443,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
444,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
445,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
446,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
447,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
448,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
449,2024-09-09 19:22:03-07:00,48.7752326667,-122.4570236667,53.8,M
450,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
451,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
452,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
453,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
454,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
455,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
456,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
457,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
458,2024-09-09 19:22:04-07:00,48.7752343333,-122.4570171667,53.7,M
459,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
460,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
461,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
462,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
463,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
464,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
465,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
466,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
467,2024-09-09 19:22:05-07:00,48.775234,-122.4570166667,53.9,M
468,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
469,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
470,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
471,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
472,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
473,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
474,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
475,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
476,2024-09-09 19:22:06-07:00,48.7752385,-122.4570235,54.0,M
477,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
478,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
479,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
480,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
481,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
482,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
483,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
484,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
485,2024-09-09 19:22:07-07:00,48.7752331667,-122.4570111667,53.6,M
486,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
487,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
488,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
489,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
490,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
491,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
492,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
493,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
494,2024-09-09 19:22:08-07:00,48.7752333333,-122.4570125,53.5,M
495,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
496,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
497,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
498,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
499,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
500,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
501,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
502,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
503,2024-09-09 19:22:09-07:00,48.7752295,-122.4569955,53.2,M
504,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
505,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
506,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
507,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
508,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
509,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
510,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
511,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
512,2024-09-09 19:22:10-07:00,48.7752226667,-122.4569956667,53.1,M
513,2024-09-09 19:22:11-07:00,48.7752185,-122.4570028333,53.4,M
514,2024-09-09 19:22:11-07:00,48.7752185,-122.4570028333,53.4,M
515,2024-09-09 19:22:11-07:00,48.7752185,-122.4570028333,53.4,M
